design,method,conf_int_1,conf_int_2,width,lower_error_freq,upper_error_freq,coverage
21573,wspoissonTest,0.001239857418582097,0.03880300901604271,0.03756315159746061,0.0072,0,0.9928
21573,wspoissonTest_midp,0.0014261356461417543,0.033146628018892385,0.03172049237275063,0.013,0,0.987
21574,AC,0.0012097222768197502,0.014255451228117682,0.013045728951297932,0.0115,0.132,0.8565
21574,CP,0.0012466844846300506,0.013583920969920706,0.012337236485290655,0.0068,0.1435,0.8497
21574,wspoissonTest,0.0012522981546109696,0.038609957365287516,0.03735765921067654,0.007,0,0.993
21574,wspoissonTest_midp,0.0014313108611494487,0.03296625503120524,0.03153494417005579,0.0133,0,0.9867
21575,AC,0.0011609197750400094,0.01443610853532877,0.013275188760288761,0.0114,0.1445,0.8441
21575,CP,0.0012146714951019053,0.013742225879350336,0.012527554384248431,0.0064,0.1537,0.8399
21575,wspoissonTest,0.0012204316350564986,0.0386890861127674,0.037468654477710896,0.0066,0,0.9934
21575,wspoissonTest_midp,0.0014017818544151607,0.033031263793929365,0.031629481939514204,0.0141,0,0.9859
21576,AC,0.001206053040442376,0.014465536307626379,0.013259483267184003,0.0107,0.1294,0.8599
21576,CP,0.0012484984025302596,0.013780345602948761,0.012531847200418502,0.0067,0.1409,0.8524
21576,wspoissonTest,0.001254274881142374,0.03870358014852392,0.03744930526738154,0.007,0,0.993
21576,wspoissonTest_midp,0.0014365503893344225,0.03305784698312769,0.031621296593793265,0.0123,0,0.9877
21577,AC,0.001183545979277077,0.014758366889264714,0.013574820909987637,0.0099,0.1335,0.8566
21577,CP,0.0012384711240833006,0.01404939187353455,0.01281092074945125,0.0057,0.1462,0.8481
21577,wspoissonTest,0.0012444235788393466,0.038820540582304205,0.03757611700346486,0.0059,0,0.9941
21577,wspoissonTest_midp,0.0014310699065927265,0.03316752867382895,0.03173645876723622,0.012,0,0.988
21578,AC,0.001217272573092632,0.014417972606099403,0.01320070003300677,0.0109,0.1357,0.8534
21578,CP,0.001254076361361863,0.013739940920093494,0.01248586455873163,0.0056,0.1457,0.8487
21578,wspoissonTest,0.0012598780564457605,0.038701163743757996,0.03744128568731223,0.006,0,0.994
21578,wspoissonTest_midp,0.0014422756710477643,0.033055758000076776,0.03161348232902901,0.0128,0,0.9872
21579,AC,0.028816451978420723,0.08433433674153362,0.055517884763112896,0.018,0.0215,0.9605
21579,CP,0.027056376235431636,0.08388346245415813,0.0568270862187265,0.0102,0.0239,0.9659
21579,wspoissonTest,0.027292830067780098,0.09535450515458402,0.06806167508680393,0.0115,7e-4,0.9878
21579,wspoissonTest_midp,0.028882134752619033,0.08990870138225568,0.06102656662963665,0.0188,0.0031,0.9781
21580,AC,0.03122568010841656,0.07880664844812363,0.047580968339707076,0.0182,0.0293,0.9525
21580,CP,0.029725459826022278,0.07853476400482906,0.04880930417880679,0.0108,0.0306,0.9586
21580,wspoissonTest,0.029917626725164542,0.09195278087739964,0.0620351541522351,0.0117,2e-4,0.9881
21580,wspoissonTest_midp,0.031302665685070195,0.08665284796570782,0.05535018228063763,0.0196,0.0011,0.9793
21581,AC,0.03243789640636826,0.07570072392306786,0.043262827516699603,0.0153,0.0383,0.9464
21581,CP,0.03109949687214493,0.07550246839552574,0.04440297152338082,0.0089,0.0391,0.952
21581,wspoissonTest,0.03126709984930501,0.08997750129701979,0.05871040144771478,0.0093,0,0.9907
21581,wspoissonTest_midp,0.03250791829287957,0.08480100368042004,0.05229308538754047,0.0165,7e-4,0.9828
21582,AC,0.03402205967546059,0.07264292253218581,0.03862086285672522,5e-4,0.0088,0.9907
21582,CP,0.03287002238009986,0.07251105424784646,0.0396410318677466,1e-4,0.0091,0.9908
21582,wspoissonTest,0.033007874809936465,0.08802915215431129,0.05502127734437482,1e-4,0,0.9999
21582,wspoissonTest_midp,0.03409229738115731,0.0829846663562858,0.0488923689751285,5e-4,0,0.9995
21583,AC,0.03323003704026392,0.07462389419002403,0.041393857149760106,0.0174,0.044,0.9386
21583,CP,0.03196618300417175,0.07445736168385829,0.04249117867968655,0.0109,0.0453,0.9438
21583,wspoissonTest,0.03212409916232402,0.08941439632889384,0.057290297166569824,0.0117,0,0.9883
21583,wspoissonTest_midp,0.033291756881006246,0.08430940976793055,0.0510176528869243,0.0182,7e-4,0.9811
21584,AC,0.03356939735448123,0.07341320402831505,0.039843806673833825,0.009,0.0295,0.9615
21584,CP,0.032366653037526935,0.07326569426753857,0.04089904123001164,0.0054,0.0303,0.9643
21584,wspoissonTest,0.03251370036489144,0.0885493316865024,0.05603563132161097,0.0059,0,0.9941
21584,wspoissonTest_midp,0.03363368088381715,0.0834785823338016,0.049844901449984436,0.0103,0,0.9897
21585,AC,0.03321995498343799,0.07434511527229846,0.04112516028886048,0.0177,0.0403,0.942
21585,CP,0.03196629132517728,0.07418082161553063,0.04221453029035336,0.0104,0.0418,0.9478
21585,wspoissonTest,0.03212231603582523,0.08919576014520766,0.057073444109382435,0.0114,0,0.9886
21585,wspoissonTest_midp,0.03328013554883675,0.08409855516104996,0.050818419612213214,0.0188,6e-4,0.9806
21586,AC,0.03344896122249181,0.07383704385689632,0.040388082634404514,0.0145,0.037,0.9485
21586,CP,0.03222480978649629,0.07368262240630431,0.04145781261980803,0.0086,0.0377,0.9537
21586,wspoissonTest,0.032375807921373595,0.08885547034571495,0.056479662424341354,0.0094,0,0.9906
21586,wspoissonTest_midp,0.03351163256108488,0.08377384495325647,0.050262212392171594,0.0162,0,0.9838
21587,AC,0.03313304314959161,0.07418979493110495,0.041056751781513336,0.0156,0.0412,0.9432
21587,CP,0.0318812091446399,0.07402539669204575,0.04214418754740585,0.0096,0.0432,0.9472
21587,wspoissonTest,0.032036826694544225,0.08905701841287354,0.05702019171832932,0.0103,1e-4,0.9896
21587,wspoissonTest_midp,0.03319149653771172,0.08396206190210158,0.050770565364389855,0.0172,3e-4,0.9825
21588,AC,0.03342192575749918,0.07393383975565179,0.04051191399815261,0.0157,0.0383,0.946
21588,CP,0.0321928369806513,0.07377809775121195,0.041585260770560656,0.0089,0.0397,0.9514
21588,wspoissonTest,0.03234483767100661,0.08892737700594419,0.056582539334937586,0.0104,0,0.9896
21588,wspoissonTest_midp,0.03348400421635113,0.08384386056016827,0.05035985634381714,0.0164,0,0.9836
21589,AC,1.6825425923929415e-4,0.01954942523700219,0.019381170977762895,0.0135,0.1846,0.8019
21589,CP,7.574290770274572e-4,0.018160550231276183,0.017403121154248725,0.0093,0.1846,0.8061
21589,wspoissonTest,7.645252708886671e-4,0.04447439538344474,0.043709870112556073,0.0099,0,0.9901
21589,wspoissonTest_midp,9.78668323318105e-4,0.03770440238759814,0.03672573406428003,0.0173,0,0.9827
21590,AC,0.0015302385519843317,0.01299569299843126,0.011465454446446928,0.0018,0.0728,0.9254
21590,CP,0.0014556570370276938,0.012487408724228133,0.011031751687200438,7e-4,0.0805,0.9188
21590,wspoissonTest,0.0014604097326927949,0.042952860326545605,0.04149245059385281,7e-4,0,0.9993
21590,wspoissonTest_midp,0.0016013421298749727,0.036584320225542394,0.034982978095667416,0.0012,0,0.9988
21591,AC,6.550248150912496e-4,0.01704823724805343,0.016393212432962177,0.0128,0.0839,0.9033
21591,CP,9.593692865804728e-4,0.01600689162340501,0.015047522336824536,0.0086,0.0971,0.8943
21591,wspoissonTest,9.656996937467848e-4,0.043857160329724476,0.04289146063597769,0.0088,0,0.9912
21591,wspoissonTest_midp,0.0011706641393839825,0.037240173016448726,0.03606950887706474,0.0159,0,0.9841
21592,AC,0.0014303811171752692,0.013701513800940465,0.012271132683765196,0.0083,0.1058,0.8859
21592,CP,0.00139565011497549,0.013122026689608296,0.011726376574632805,0.005,0.1141,0.8809
21592,wspoissonTest,0.0014009675601065186,0.04319329430725487,0.04179232674714835,0.0052,0,0.9948
21592,wspoissonTest_midp,0.0015609868384466258,0.03677372184462905,0.035212735006182425,0.0083,0,0.9917
21593,AC,0.0010123024746738142,0.015447285713705478,0.014434983239031664,0.011,0.1015,0.8875
21593,CP,0.001137071224863466,0.014638854213683094,0.013501782988819627,0.0076,0.1133,0.8791
21593,wspoissonTest,0.0011430819185672537,0.043595357206237445,0.04245227528767019,0.0076,0,0.9924
21593,wspoissonTest_midp,0.0013329970185255878,0.037064895258217975,0.03573189823969238,0.0132,0,0.9868
21594,AC,0.0013579810177467122,0.013866311170564737,0.012508330152818025,0.0092,0.1134,0.8774
21594,CP,0.0013451671865305143,0.013258196551488084,0.01191302936495757,0.0061,0.1215,0.8724
21594,wspoissonTest,0.0013505895135448706,0.04323282520737964,0.041882235693834764,0.0062,0,0.9938
21594,wspoissonTest_midp,0.0015143284454427774,0.036787606588022166,0.03527327814257939,0.01,0,0.99
21595,AC,0.0012495748873180112,0.014519403897259763,0.013269829009941753,0.0123,0.1312,0.8565
21595,CP,0.0012850133658070272,0.013841220333682213,0.012556206967875187,0.0081,0.1416,0.8503
21595,wspoissonTest,0.0012908884297754889,0.04347651526750874,0.04218562683773325,0.0084,0,0.9916
21595,wspoissonTest_midp,0.0014630808814053776,0.03699326025289633,0.03553017937149095,0.0149,0,0.9851
21596,AC,0.0012909558002944404,0.014123201043685012,0.012832245243390572,0.0097,0.1282,0.8621
21596,CP,0.0013048414236911314,0.013480403291479513,0.01217556186778838,0.0058,0.1378,0.8564
21596,wspoissonTest,0.001310390209341296,0.043316899123574885,0.04200650891423358,0.0063,0,0.9937
21596,wspoissonTest_midp,0.0014768076712337154,0.036847991641979695,0.03537118397074598,0.0104,0,0.9896
21597,AC,0.0012631737373715736,0.014423831235149015,0.013160657497777442,0.0113,0.124,0.8647
21597,CP,0.0012922760419010538,0.013755215825312897,0.012462939783411843,0.0065,0.1323,0.8612
21597,wspoissonTest,0.001298082792761667,0.04343990590548959,0.042141823112727926,0.0069,0,0.9931
21597,wspoissonTest_midp,0.0014689555458698418,0.0369617927030209,0.035492837157151055,0.0128,0,0.9872
21598,AC,0.0012662888428600155,0.014125727070517296,0.01285943822765728,0.0115,0.1287,0.8598
21598,CP,0.0012845276774200972,0.013478201455407427,0.01219367377798733,0.0078,0.1385,0.8537
21598,wspoissonTest,0.0012901428132470617,0.043322972415041724,0.042032829601794656,0.0078,0,0.9922
21598,wspoissonTest_midp,0.0014580451656075514,0.036843744239244525,0.03538569907363697,0.0127,0,0.9873
21599,AC,0.0012487982615367599,0.014429362699797624,0.013180564438260864,0.0122,0.1346,0.8532
21599,CP,0.0012818665527354728,0.01375740869043218,0.012475542137696707,0.0064,0.1466,0.847
21599,wspoissonTest,0.0012876738043697195,0.043448212452409,0.04216053864803928,0.0067,0,0.9933
21599,wspoissonTest_midp,0.0014584949020013441,0.03696350522701327,0.03550501032501193,0.0135,0,0.9865
21600,AC,0.001262984199920063,0.014137845192792035,0.012874860992871972,0.0103,0.1314,0.8583
21600,CP,0.0012838071768092672,0.013488193685221576,0.012204386508412308,0.006,0.1425,0.8515
21600,wspoissonTest,0.0012893946853377674,0.04332600766467172,0.042036612979333955,0.0064,0,0.9936
21600,wspoissonTest_midp,0.0014564289409205139,0.0368471641305884,0.03539073518966789,0.0118,0,0.9882
21601,AC,0.029027622569677357,0.0835082015235294,0.05448057895385204,0.0154,0.0207,0.9639
21601,CP,0.02729909463150875,0.08308028555124618,0.055781190919737426,0.0093,0.0234,0.9673
21601,wspoissonTest,0.02752936325866842,0.09803167578666476,0.07050231252799634,0.0099,0,0.9901
21601,wspoissonTest_midp,0.029099644508709464,0.09185683695913995,0.06275719245043047,0.016,7e-4,0.9833
21602,AC,0.031431741736629076,0.07822203844389791,0.04679029670726884,0.0171,0.0301,0.9528
21602,CP,0.029961058704914254,0.07796346168871762,0.048002402983803365,0.0108,0.0318,0.9574
21602,wspoissonTest,0.03014865579175045,0.09495788620173215,0.06480923040998171,0.0115,0,0.9885
21602,wspoissonTest_midp,0.031477700423120654,0.08900977806518101,0.057532077642060364,0.0177,1e-4,0.9822
21603,AC,0.03281018617463105,0.0752276443992072,0.04241745822457616,0.018,0.0362,0.9458
21603,CP,0.03150622381948525,0.07504313362655426,0.04353690980706901,0.0106,0.0372,0.9522
21603,wspoissonTest,0.031669152850181376,0.0932061376430494,0.06153698479286803,0.0113,0,0.9887
21603,wspoissonTest_midp,0.032824555755783046,0.087433954390312,0.054609398634528954,0.0191,2e-4,0.9807
21604,AC,0.03436675420547118,0.07165868561378307,0.037291931408311885,5e-4,0.0083,0.9912
21604,CP,0.03326883165498257,0.0715417133443378,0.038272881689355234,2e-4,0.0083,0.9915
21604,wspoissonTest,0.033399120428957055,0.09097269309230799,0.05757357266335093,2e-4,0,0.9998
21604,wspoissonTest_midp,0.03434373964250648,0.08541312230695287,0.05106938266444639,6e-4,0,0.9994
21605,AC,0.03357371700724901,0.07377706410746235,0.040203347100213345,0.015,0.0441,0.9409
21605,CP,0.03235784115123912,0.07362582321371033,0.04126798206247121,0.0085,0.0454,0.9461
21605,wspoissonTest,0.03250875506115404,0.09240014430746048,0.059891389246306444,0.0097,0,0.9903
21605,wspoissonTest_midp,0.03356220112466112,0.08673344623914657,0.05317124511448545,0.0161,0,0.9839
21606,AC,0.03400273146826787,0.0726146280112072,0.038611896542939325,0.0081,0.0275,0.9644
21606,CP,0.032850695475498425,0.07248273862913772,0.0396320431536393,0.0045,0.0286,0.9669
21606,wspoissonTest,0.03299044036263821,0.09162179178610767,0.05863135142346946,0.005,0,0.995
21606,wspoissonTest_midp,0.033986212886262836,0.08600848677978029,0.05202227389351745,0.0088,0,0.9912
21607,AC,0.03348247584305699,0.07333108646684701,0.03984861062379002,0.0153,0.0408,0.9439
21607,CP,0.032279549980755565,0.07318172567017883,0.04090217568942327,0.0095,0.0419,0.9486
21607,wspoissonTest,0.032427949784084246,0.09203986633190972,0.05961191654782548,0.0102,0,0.9898
21607,wspoissonTest_midp,0.033466654280753544,0.08638603561687232,0.052919381336118766,0.016,1e-4,0.9839
21608,AC,0.033835417611156306,0.07264257081482572,0.03880715320366942,0.0148,0.0358,0.9494
21608,CP,0.032674609944268636,0.07250704680767137,0.03983243686340272,0.0091,0.037,0.9539
21608,wspoissonTest,0.03281598372881283,0.09161147091998646,0.058795487191173626,0.0101,0,0.9899
21608,wspoissonTest_midp,0.03381736963310921,0.08599146762876529,0.05217409799565609,0.0156,0,0.9844
21609,AC,0.03368299257362543,0.07375935171911976,0.04007635914549434,0.0171,0.0399,0.943
21609,CP,0.032472853767402346,0.07361030836105639,0.041137454593654046,0.0108,0.0405,0.9487
21609,wspoissonTest,0.03262293793488884,0.09241242617339682,0.05978948823850798,0.0117,0,0.9883
21609,wspoissonTest_midp,0.03367173958775549,0.08675160320914063,0.053079863621385136,0.0179,0,0.9821
21610,AC,0.033766265896603156,0.07284957499020617,0.03908330909360301,0.0133,0.0412,0.9455
21610,CP,0.03259436931732939,0.07271082685187749,0.04011645753454811,0.0085,0.0419,0.9496
21610,wspoissonTest,0.03273769955076731,0.09175344910169662,0.05901574955092931,0.0091,0,0.9909
21610,wspoissonTest_midp,0.033749099022103005,0.08612377488318478,0.05237467586108178,0.0143,0,0.9857
21611,AC,1.3120256929063064e-4,0.019528865941727674,0.019397663372437042,0.0136,0.1859,0.8005
21611,CP,7.413242720331056e-4,0.01812505488744661,0.017383730615413505,0.0091,0.1859,0.805
21611,wspoissonTest,7.482595499960001e-4,0.05423668867502734,0.053488429125031337,0.0102,0,0.9898
21611,wspoissonTest_midp,9.501895493831945e-4,0.045673585895663484,0.04472339634628029,0.0178,0,0.9822
21612,AC,0.0014514974740740423,0.013347884627789942,0.011896387153715899,0.0028,0.0748,0.9224
21612,CP,0.0013961177653142747,0.012800349625566847,0.011404231860252573,4e-4,0.0817,0.9179
21612,wspoissonTest,0.0014009968850026962,0.053052278757486214,0.051651281872483516,4e-4,0,0.9996
21612,wspoissonTest_midp,0.0015364745965626735,0.044861645891404095,0.04332517129484142,0.0014,0,0.9986
21613,AC,6.563092235763623e-4,0.017171646867321127,0.016515337643744764,0.014,0.0828,0.9032
21613,CP,9.63489903477534e-4,0.01612350277220772,0.015160012868730185,0.009,0.0972,0.8938
21613,wspoissonTest,9.69983701106463e-4,0.05382105277615713,0.05285106907505067,0.0092,0,0.9908
21613,wspoissonTest_midp,0.0011651083700547852,0.04540795908709042,0.04424285071703564,0.0157,0,0.9843
21614,AC,0.001358742386979028,0.013838948628410477,0.012480206241431448,0.0087,0.1031,0.8882
21614,CP,0.001341366440304824,0.013233794573173323,0.0118924281328685,0.0043,0.1116,0.8841
21614,wspoissonTest,0.0013466642156690098,0.0531978663872607,0.05185120217159169,0.0044,0,0.9956
21614,wspoissonTest_midp,0.0014952348769092872,0.044963163167397055,0.04346792829048777,0.0079,0,0.9921
21615,AC,9.667707267499359e-4,0.015443762117292377,0.01447699139054244,0.0101,0.1035,0.8864
21615,CP,0.0011061742926801665,0.014622266651785645,0.013516092359105478,0.0068,0.1172,0.876
21615,wspoissonTest,0.0011121533120523142,0.05351867374734887,0.05240652043529656,0.0069,0,0.9931
21615,wspoissonTest_midp,0.0012886957655477561,0.0451748875330986,0.04388619176755084,0.0126,0,0.98740000000000006
21616,AC,0.0013028113449380229,0.013982275344619112,0.012679463999681088,0.0105,0.124,0.8655
21616,CP,0.0013056308290455966,0.01335279743073094,0.012047166601685342,0.0063,0.1337,0.86
21616,wspoissonTest,0.0013110911825278445,0.053246079541787956,0.051934988359260116,0.0063,0,0.9937
21616,wspoissonTest_midp,0.0014637330467074145,0.04498177424223255,0.04351804119552514,0.0101,0,0.9899
21617,AC,0.0011929441226017309,0.014567962113247374,0.013375017990645643,0.0118,0.1327,0.8555
21617,CP,0.0012407104526631994,0.013874452297301994,0.012633741844638795,0.007,0.1414,0.8516
21617,wspoissonTest,0.0012465798652348415,0.0534372504759117,0.05219067061067686,0.007,0,0.993
21617,wspoissonTest_midp,0.0014087407527023363,0.04513606584422686,0.04372732509152452,0.0127,0,0.9873
21618,AC,0.0012683214454627303,0.01417271794928196,0.01290439650381923,0.0114,0.1255,0.8631
21618,CP,0.0012836666083561267,0.013522669896377553,0.012239003288021426,0.0062,0.1345,0.8593
21618,wspoissonTest,0.0012892314455182027,0.05329702750075872,0.05200779605524052,0.0068,0,0.9932
21618,wspoissonTest_midp,0.0014457336164986347,0.04502172941574395,0.043575995799245315,0.0112,0,0.9888
21619,AC,0.001186604316318898,0.014275533442279765,0.013088929125960866,0.012,0.1397,0.8483
21619,CP,0.0012284818905730578,0.013599348463282453,0.012370866572709395,0.007,0.1486,0.8444
21619,wspoissonTest,0.0012341354233887868,0.053332890217496945,0.05209875479410816,0.0075,0,0.9925
21619,wspoissonTest_midp,0.0013926209409756045,0.0450267961430461,0.04363417520207049,0.0127,0,0.9873
21620,AC,0.0012753698285062089,0.014362876881252928,0.01308750705274672,0.0138,0.1248,0.8614
21620,CP,0.0012956064709575361,0.013700916945876735,0.012405310474919199,0.0083,0.1335,0.8582
21620,wspoissonTest,0.0013013599253073461,0.05337169586875274,0.052070335943445394,0.0087,0,0.9913
21620,wspoissonTest_midp,0.0014609692707504385,0.04509465685678031,0.043633687586029875,0.014,0,0.986
21621,AC,0.0011989743836901539,0.014588663268687053,0.0133896888849969,0.0119,0.1312,0.8569
21621,CP,0.0012456325077067774,0.01389488290404348,0.012649250396336702,0.0081,0.1395,0.8524
